Date,Price,Open,High,Low,Vol.,Change %,50_days_MA,200_days_MA,365_days_MA,500_days_MA
2021-06-16,349.35,350.1,356.0,348.1,27.55M,-0.95%,310.743,411.38300000000004,419.4798356164384,428.48838
2021-06-15,352.7,355.75,360.75,351.5,35.53M,-0.91%,312.11100000000005,410.91275,419.2569315068493,428.03085999999996
2021-06-14,355.95,350.05,357.9,341.1,38.48M,1.48%,313.542,410.48675,419.03515068493147,427.61414
2021-11-06,350.75,346.0,352.9,344.35,36.44M,1.74%,314.961,410.07174999999995,418.7959726027397,427.17954
2021-10-06,344.75,345.2,347.85,342.4,24.35M,0.41%,316.31699999999995,409.61725,418.5574246575342,426.73564
2021-09-06,343.35,356.2,358.9,339.75,59.33M,-2.66%,317.522,409.1655,418.3147671232877,426.28524
2021-08-06,352.75,346.25,356.65,337.5,44.11M,2.10%,318.71,408.76575,418.09799999999996,425.8698
2021-07-06,345.5,339.75,351.0,339.75,64.99M,3.15%,319.666,408.33275000000003,417.8881369863014,425.43598
2021-04-06,334.95,325.15,336.9,324.25,41.28M,2.86%,320.291,407.8415,417.6475890410959,424.98474
2021-03-06,325.65,325.3,327.7,323.65,21.41M,0.82%,320.659,407.29074999999995,417.3798082191781,424.52008
2021-02-06,323.0,315.95,324.4,315.6,26.32M,1.54%,320.999,406.70399999999995,417.1146027397261,424.03368
2021-01-06,318.1,319.2,325.7,317.3,32.60M,-0.20%,321.452,406.15475,416.82857534246574,423.5618
2021-05-31,318.75,318.7,319.75,312.1,30.92M,0.00%,321.943,405.5795,416.54610958904107,423.11015999999995
2021-05-28,318.75,322.65,324.5,316.5,26.62M,0.05%,322.356,405.04875,416.2407123287671,422.67915999999997
2021-05-27,318.6,317.05,323.45,316.55,49.48M,0.98%,322.727,404.5735000000001,415.9196164383562,422.24926
2021-05-26,315.5,316.1,320.0,314.8,28.64M,0.08%,323.043,404.0925,415.5994246575342,421.8309
2021-05-25,315.25,315.55,319.0,313.85,37.38M,1.09%,323.385,403.57800000000003,415.3064109589041,421.427
2021-05-24,311.85,314.75,315.8,310.2,31.96M,-0.40%,323.548,403.03925,415.0349589041096,421.011
2021-05-21,313.1,312.0,315.7,309.5,40.36M,1.75%,323.873,402.57525000000004,414.709698630137,420.6035
2021-05-20,307.7,316.0,316.6,306.1,54.04M,-2.15%,324.14799999999997,402.155,414.36460273972597,420.19236
2021-05-19,314.45,313.0,322.95,312.1,119.41M,-5.41%,324.57899999999995,401.75725,414.0643561643835,419.78406
2021-05-18,332.45,325.95,336.65,324.0,86.15M,3.53%,325.539,401.33324999999996,413.83827397260274,419.39522000000005
2021-05-17,321.1,315.4,323.85,311.4,51.16M,2.83%,326.133,400.75325,413.5649863013698,418.99564
2021-05-14,312.25,329.35,329.5,310.0,81.31M,-4.22%,326.515,400.0765,413.2696438356164,418.57345999999995
2021-12-05,326.0,318.25,334.75,316.25,111.58M,3.31%,327.124,399.43625,413.03545205479446,418.21168
2021-11-05,315.55,309.55,320.75,308.1,58.47M,0.22%,327.384,398.71525,412.7804109589041,417.81496000000004
2021-10-05,314.85,304.5,315.7,304.0,53.26M,4.00%,327.638,398.14975,412.52945205479455,417.40556
2021-07-05,302.75,303.0,305.95,300.5,41.59M,0.50%,327.51599999999996,397.2785,412.25394520547945,416.95261999999997
2021-06-05,301.25,291.5,302.0,290.3,45.03M,3.34%,327.316,396.39349999999996,411.98241095890415,416.5264
2021-05-05,291.5,293.5,293.9,288.5,29.35M,0.71%,326.941,395.37875,411.6938356164384,416.08934000000005
2021-04-05,289.45,296.35,299.75,288.05,38.64M,-1.21%,326.539,394.36025,411.399506849315,415.65238
2021-03-05,293.0,289.3,294.75,285.0,35.38M,-0.29%,326.18,393.32550000000003,411.1123287671233,415.23418
2021-04-30,293.85,298.2,301.3,292.55,36.12M,-2.67%,325.908,392.3025,410.8132602739726,414.82396
2021-04-29,301.9,308.9,310.0,301.25,36.65M,-1.31%,325.82,391.29200000000003,410.5585205479452,414.4765
2021-04-28,305.9,303.5,309.5,303.0,44.67M,1.46%,325.81100000000004,390.46425000000005,410.31432876712324,414.12966
2021-04-27,301.5,295.7,302.5,295.1,35.04M,2.06%,325.499,389.4775,410.0505753424657,413.76824
2021-04-26,295.4,297.0,299.0,294.6,30.58M,0.48%,325.069,388.41724999999997,409.7767945205479,413.4015
2021-04-23,294.0,291.0,300.0,290.5,58.16M,-0.19%,324.027,387.381,409.5079178082192,413.02258
2021-04-22,294.55,294.0,302.5,292.2,61.02M,-1.17%,323.02,386.39,409.2334520547945,412.65144
2021-04-20,298.05,307.7,308.15,294.2,56.74M,-1.11%,322.096,385.40725,408.9243287671232,412.29407999999995
2021-04-19,301.4,295.0,304.5,292.8,65.79M,-2.77%,321.332,384.41125,408.61904109589045,411.9527
2021-04-16,310.0,302.0,315.0,300.15,75.33M,2.14%,320.70099999999996,383.43875,408.35427397260275,411.62522
2021-04-15,303.5,303.0,307.55,296.5,75.26M,0.21%,319.915,382.42425,408.09967123287674,411.29272000000003
2021-04-13,302.85,287.25,304.55,280.55,116.87M,5.69%,319.17900000000003,381.417,407.824301369863,410.94775999999996
2021-12-04,286.55,307.85,307.85,282.9,105.34M,-9.95%,318.217,380.26099999999997,407.5107123287671,410.58494
2021-09-04,318.2,313.2,325.0,312.5,75.46M,1.35%,317.87600000000003,379.36550000000005,407.2924383561644,410.27824
2021-08-04,313.95,307.9,319.8,307.5,62.46M,2.00%,317.397,378.46324999999996,407.0633424657534,409.96474
2021-07-04,307.8,306.75,310.65,305.1,39.07M,0.02%,316.867,377.54949999999997,406.82093150684926,409.64421999999996
2021-06-04,307.75,306.15,313.8,304.8,63.03M,0.89%,316.274,376.69599999999997,406.5084657534247,409.33158
2021-05-04,305.05,306.8,311.7,297.2,66.18M,-0.88%,315.462,375.71200000000005,406.1637534246575,409.0271
2021-01-04,307.75,306.75,309.85,303.05,44.09M,1.97%,314.63,374.67224999999996,405.8388767123288,408.72284
2021-03-31,301.8,299.0,307.5,297.5,58.57M,1.60%,313.612,373.57700000000006,405.4796712328767,408.45383999999996
2021-03-30,297.05,300.5,301.3,292.7,45.26M,0.22%,312.434,372.50825,405.13147945205486,408.19746000000004
2021-03-26,296.4,290.5,301.4,290.5,80.92M,3.80%,311.347,371.36525,404.7622465753425,407.94435999999996
2021-03-25,285.55,294.0,294.0,282.25,84.53M,-3.02%,310.163,370.24350000000004,404.3230136986301,407.67644
2021-03-24,294.45,303.55,305.0,293.2,61.52M,-4.21%,309.185,369.156,403.9000821917808,407.44946000000004
2021-03-23,307.4,305.0,312.25,304.0,60.24M,1.44%,308.278,368.15674999999993,403.4946301369863,407.26354
2021-03-22,303.05,306.45,307.5,300.1,56.39M,-1.91%,307.42900000000003,367.1655,403.0930958904109,407.04807999999997
2021-03-19,308.95,303.5,311.0,290.2,109.93M,0.64%,306.909,366.19174999999996,402.7216438356164,406.83554
2021-03-18,307.0,311.0,316.6,299.75,73.73M,0.39%,306.536,365.27375,402.3549589041096,406.61382000000003
2021-03-17,305.8,318.6,320.0,304.0,47.26M,-4.42%,306.192,364.3585,401.97501369863005,406.39577999999995
2021-03-16,319.95,321.0,321.9,315.1,39.27M,0.44%,306.229,363.50949999999995,401.6013424657534,406.21312
2021-03-15,318.55,320.0,320.4,310.05,45.08M,0.31%,306.225,362.65425000000005,401.22041095890404,406.03123999999997
2021-12-03,317.55,325.05,326.5,314.15,48.36M,-1.21%,306.20099999999996,361.754,400.82923287671235,405.83092
2021-10-03,321.45,319.5,324.45,316.7,58.64M,1.98%,306.25800000000004,360.94925,400.43468493150675,405.64498
2021-09-03,315.2,325.0,328.35,309.6,74.70M,-1.88%,306.252,360.17325,400.0115342465753,405.45522
2021-08-03,321.25,331.75,331.75,318.8,81.93M,-1.20%,306.37199999999996,359.3995,399.65345205479457,405.26698
2021-05-03,325.15,333.0,337.85,319.7,86.74M,-4.14%,306.63800000000003,358.62425,399.2740821917808,405.07507999999996
2021-04-03,339.2,339.0,345.4,337.3,59.86M,-2.67%,307.16,357.96450000000004,398.9491780821918,404.88446000000005
2021-03-03,348.5,348.65,357.0,346.5,92.01M,0.80%,307.976,357.369,398.63884931506846,404.71972000000005
2021-02-03,345.75,331.1,347.2,326.45,127.71M,5.32%,308.60200000000003,356.736,398.3284931506849,404.53532
2021-01-03,328.3,330.0,331.85,322.7,61.19M,1.66%,308.519,356.025,397.986301369863,404.31442
2021-02-26,322.95,323.0,332.95,318.85,91.90M,-3.06%,308.556,355.37175,397.58465753424656,404.10696
2021-02-25,333.15,325.35,334.7,323.25,64.51M,3.58%,308.974,354.80224999999996,397.1732602739726,403.93494
2021-02-24,321.65,325.0,330.0,316.5,50.82M,-0.73%,308.88699999999994,354.05950000000007,396.7287123287671,403.72886
2021-02-23,324.0,308.5,328.9,308.5,133.31M,6.40%,309.056,353.21975000000003,396.2784657534246,403.53803999999997
2021-02-22,304.5,312.45,313.9,302.15,57.72M,-2.36%,308.849,352.284,395.80838356164384,403.31372
2021-02-19,311.85,321.95,321.95,301.4,80.27M,-3.71%,309.031,351.39625,395.36090410958906,403.08456
2021-02-18,323.85,331.5,331.75,321.1,49.20M,-1.91%,309.483,350.53875,394.94928767123287,402.86852000000005
2021-02-17,330.15,326.9,334.25,325.45,52.15M,0.29%,310.256,349.71725,394.5748767123287,402.67256
2021-02-16,329.2,335.45,337.9,327.5,65.94M,-1.24%,311.051,348.89349999999996,394.2060547945206,402.46064
2021-02-15,333.35,329.9,335.8,324.0,78.68M,2.44%,311.858,348.09074999999996,393.83863013698624,402.24406
2021-12-02,325.4,326.4,330.5,321.25,64.09M,0.12%,312.48900000000003,347.30875,393.4524383561644,402.01776
2021-11-02,325.0,326.45,331.35,323.4,55.26M,-1.19%,312.95099999999996,346.59774999999996,393.04205479452054,401.78728
2021-10-02,328.9,326.0,332.65,319.5,93.47M,1.18%,313.411,345.84175000000005,392.634301369863,401.55952
2021-09-02,325.05,337.0,338.5,322.2,105.98M,-3.24%,313.88199999999995,345.0715,392.2968493150685,401.33122
2021-08-02,335.95,318.75,339.25,318.0,102.12M,6.35%,314.693,344.375,392.00934246575343,401.12374
2021-05-02,315.9,327.6,330.0,312.6,103.51M,-3.14%,315.131,343.6615,391.66200000000003,400.86658
2021-04-02,326.15,329.0,334.5,322.45,121.03M,-1.47%,315.763,342.985,391.3506575342465,400.64806
2021-03-02,331.0,339.2,341.9,326.2,224.19M,2.80%,316.42199999999997,342.339,391.02964383561635,400.43256
2021-02-02,322.0,293.6,328.85,290.4,251.97M,15.16%,316.834,341.48525,390.6693698630136,400.20833999999996
2021-01-02,279.6,269.75,282.0,255.35,165.66M,6.43%,316.226,340.44,390.1930684931507,399.88626
2021-01-29,262.7,273.0,278.8,260.6,138.44M,-1.54%,315.41,339.276,389.674301369863,399.5235
2021-01-28,266.8,260.05,273.4,259.05,129.16M,-0.26%,314.68899999999996,338.17949999999996,389.1787671232877,399.17024
2021-01-27,267.5,274.9,275.0,265.7,126.59M,-4.17%,314.308,336.9685,388.6801095890411,398.81468
2021-01-25,279.15,296.9,299.5,277.35,164.35M,-3.53%,313.527,335.71350000000007,388.24257534246567,398.47156
2021-01-22,289.35,295.95,306.9,278.35,316.01M,-0.43%,313.035,334.565,387.8661917808219,398.16568
2021-01-21,290.6,281.0,299.0,280.0,283.61M,5.71%,312.691,333.49075000000005,387.49580821917806,397.85841999999997
2021-01-20,274.9,260.0,277.5,258.85,205.15M,6.28%,312.034,332.33,387.07298630136984,397.5727
2021-01-19,258.65,251.5,261.7,251.3,136.86M,5.16%,311.106,331.10600000000005,386.5878904109589,397.2483
2021-01-18,245.95,261.65,262.45,241.15,173.38M,-5.51%,309.87,329.78200000000004,386.05572602739727,396.92591999999996
2021-01-15,260.3,246.0,264.65,242.6,250.04M,6.20%,309.03999999999996,328.53525,385.59210958904106,396.6427
2021-01-14,245.1,242.85,249.8,238.6,86.82M,1.03%,308.001,327.25375,385.1264383561644,396.33385999999996
2021-01-13,242.6,242.9,248.8,238.4,164.65M,2.02%,306.925,326.01825,384.6658082191781,396.00478000000004
2021-12-01,237.8,227.0,252.4,224.1,390.58M,7.77%,305.96999999999997,324.78274999999996,384.2017260273973,395.65234
2021-11-01,220.65,199.9,225.4,199.65,182.48M,11.36%,304.494,323.44675,383.67904109589034,395.27018
2021-08-01,198.15,198.75,201.5,197.1,53.99M,0.71%,302.309,322.009,383.093698630137,394.84602
2021-07-01,196.75,197.0,200.35,195.1,66.02M,0.69%,300.183,320.57425,382.49041095890414,394.41756
2021-06-01,195.4,194.45,197.6,190.65,75.62M,1.14%,297.91200000000003,319.146,381.8830136986302,393.97454
2021-05-01,193.2,187.1,193.9,185.05,75.75M,0.99%,295.636,317.6225,381.27671232876713,393.53767999999997
2021-04-01,191.3,191.8,193.0,188.75,63.98M,2.57%,293.346,316.03575,380.6794520547945,393.14378000000005
2021-01-01,186.5,184.95,187.0,184.5,27.33M,1.44%,290.677,314.56875,380.074794520548,392.75512
2020-12-31,183.85,184.85,187.5,182.8,48.98M,-0.16%,287.983,313.0335,379.5015068493151,392.3514
2020-12-30,184.15,183.1,185.4,180.4,38.58M,0.38%,285.315,311.41425000000004,378.9167123287671,391.95088
2020-12-29,183.45,187.9,188.45,181.1,71.32M,-1.56%,282.555,309.897,378.37082191780814,391.53239999999994
2020-12-28,186.35,179.85,187.4,179.0,98.01M,5.91%,279.978,308.41925,377.81575342465754,391.11791999999997
2020-12-24,175.95,172.0,178.0,172.0,73.83M,3.99%,277.072,306.75100000000003,377.22123287671235,390.6963
2020-12-23,169.2,165.0,169.7,163.4,56.93M,2.58%,273.95300000000003,305.10900000000004,376.55027397260267,390.26527999999996
2020-12-22,164.95,164.55,169.2,156.7,110.01M,0.24%,270.468,303.39925,375.8921917808219,389.81498
2020-12-21,164.55,176.0,177.55,162.5,75.58M,-8.86%,266.789,302.11775,375.2287671232877,389.35819999999995
2020-12-18,180.55,180.9,181.5,176.65,46.07M,-0.63%,263.485,300.94175,374.55068493150685,388.95206
2020-12-17,181.7,184.0,184.0,180.65,34.10M,-0.47%,260.55300000000005,299.9355,373.87452054794517,388.56107999999995
2020-12-16,182.55,181.0,183.8,180.1,51.26M,2.04%,257.745,298.96575,373.181095890411,388.1397
2020-12-15,178.9,176.45,179.7,173.25,41.19M,0.70%,254.66,298.18,372.4771232876712,387.69478
2020-12-14,177.65,181.0,181.5,176.7,33.19M,-0.67%,251.78,297.3435,371.7793150684931,387.23159999999996
2020-11-12,178.85,177.95,181.45,176.5,43.07M,0.70%,248.877,296.52774999999997,371.08602739726024,386.75588
2020-10-12,177.6,182.7,182.7,176.4,38.37M,-2.79%,246.33900000000003,295.74925,370.3694520547945,386.27047999999996
2020-09-12,182.7,183.0,186.4,181.65,40.30M,0.50%,243.75600000000003,294.996,369.65191780821914,385.80503999999996
2020-08-12,181.8,184.95,185.7,178.95,42.14M,-0.95%,240.915,294.25375,368.934794520548,385.33542
2020-07-12,183.55,184.45,186.45,182.7,29.80M,-0.33%,237.983,293.525,368.22561643835616,384.86809999999997
2020-04-12,184.15,186.5,188.8,182.2,48.00M,-0.38%,235.082,292.7875,367.5531506849315,384.41063999999994
2020-03-12,184.85,185.0,186.0,183.25,33.33M,0.68%,232.11199999999997,292.122,366.90712328767125,383.95628
2020-02-12,183.6,184.0,187.35,181.1,88.11M,2.14%,229.27599999999998,291.4325,366.26767123287675,383.49164
2020-01-12,179.75,182.35,182.4,178.1,48.88M,-0.33%,226.37099999999998,290.78074999999995,365.593698630137,383.01352
2020-11-27,180.35,174.65,183.85,174.65,125.93M,3.80%,223.4,290.17275,364.93315068493155,382.52264
2020-11-26,173.75,171.6,175.0,171.05,39.09M,1.34%,220.37400000000002,289.54675000000003,364.2639726027397,382.01528
2020-11-25,171.45,175.0,176.8,169.25,54.37M,-0.35%,217.084,288.861,363.6415068493151,381.49005999999997
2020-11-24,172.05,171.85,175.5,171.1,47.70M,0.79%,214.207,288.163,362.97547945205486,380.96036
2020-11-23,170.7,169.5,173.9,165.55,54.57M,0.95%,211.09800000000004,287.45675,362.2810958904109,380.42566
2020-11-20,169.1,170.05,171.55,165.55,66.94M,0.68%,207.86,286.77175,361.6338356164384,379.90022
2020-11-19,167.95,171.4,176.35,166.55,109.45M,-3.20%,204.77900000000002,286.1055,360.986301369863,379.37228000000005
2020-11-18,173.5,158.85,178.8,158.55,171.80M,9.81%,202.657,285.47825,360.44164383561645,378.85553999999996
2020-11-17,158.0,152.5,159.35,152.2,82.64M,7.96%,200.563,284.79200000000003,359.811095890411,378.32734000000005
2020-11-13,146.35,150.0,150.0,145.35,32.57M,-3.21%,198.15400000000002,284.05075,359.13876712328766,377.77454000000006
2020-12-11,151.2,150.95,153.85,150.0,56.15M,0.17%,195.828,283.3195,358.446301369863,377.23015999999996
2020-11-11,150.95,146.5,151.5,145.65,78.58M,3.39%,193.264,282.5965,357.7405479452055,376.69246000000004
2020-10-11,146.0,144.05,146.7,142.75,68.79M,3.55%,190.39700000000002,281.86075,356.972602739726,376.13946000000004
2020-09-11,141.0,140.6,141.5,138.7,40.28M,1.44%,187.405,281.0895,356.1986301369863,375.57776
2020-06-11,139.0,137.65,142.3,137.65,67.97M,0.98%,184.687,280.348,355.39356164383565,374.99532
2020-05-11,137.65,137.0,138.0,136.0,38.93M,1.29%,182.267,279.57649999999995,354.5717808219178,374.39902
2020-04-11,135.9,135.6,137.0,134.0,44.68M,1.34%,180.06599999999997,278.82725,353.7494520547945,373.80607999999995
2020-03-11,134.1,135.0,137.4,133.55,52.07M,0.94%,177.542,278.07625,352.9380821917808,373.22988
2020-02-11,132.85,133.65,134.0,131.1,40.39M,0.15%,175.297,277.3185,352.1105479452055,372.67372
2020-10-30,132.65,133.2,134.5,130.3,51.13M,0.57%,173.09799999999998,276.58275,351.30917808219175,372.07538
2020-10-29,131.9,132.0,133.0,130.0,66.63M,-2.15%,170.98,275.8575,350.4682191780822,371.47186
2020-10-28,134.8,139.0,143.25,133.5,152.36M,-0.63%,169.263,275.11600000000004,349.60999999999996,370.89338
2020-10-27,135.65,134.15,136.75,130.85,56.86M,1.46%,168.013,274.3275,348.77465753424656,370.33474
2020-10-26,133.7,138.4,140.8,131.25,88.53M,-2.41%,166.752,273.5075,347.9767123287671,369.76043999999996
2020-10-23,137.0,134.9,138.9,134.1,68.71M,2.62%,165.584,272.67400000000004,347.16356164383564,369.19433999999995
2020-10-22,133.5,129.7,134.6,128.45,48.81M,2.50%,164.39,271.80525,346.3483561643835,368.6383799999999
2020-10-21,130.25,131.05,133.1,128.3,39.25M,0.46%,163.16899999999998,270.92650000000003,345.50438356164386,368.0816
2020-10-20,129.65,128.1,130.3,126.35,27.47M,1.09%,162.032,270.0975,344.62109589041097,367.528
2020-10-19,128.25,129.8,130.4,127.8,33.16M,0.39%,160.92,269.26775000000004,343.7339726027397,366.97788
2020-10-16,127.75,129.4,130.05,126.0,62.55M,0.63%,159.792,268.416,342.85246575342467,366.43266000000006
2020-10-15,126.95,131.5,134.35,126.5,64.00M,-2.87%,158.662,267.5505,341.9505479452055,365.89289999999994
2020-10-14,130.7,133.75,134.65,128.8,45.79M,-2.54%,157.549,266.70550000000003,341.053698630137,365.36053999999996
2020-10-13,134.1,135.4,137.1,132.85,38.97M,-1.32%,156.71200000000002,265.88525000000004,340.1971232876712,364.83310000000006
2020-12-10,135.9,139.65,139.65,133.0,39.28M,-1.84%,156.046,265.04625,339.3608219178082,364.29888
2020-09-10,138.45,141.15,142.65,138.0,37.10M,-1.77%,155.516,264.25425,338.5517808219178,363.78601999999995
2020-08-10,140.95,142.85,143.5,139.6,40.94M,-0.04%,155.04399999999998,263.48924999999997,337.7443835616438,363.27786
2020-07-10,141.0,144.25,144.5,139.8,68.27M,-2.59%,154.253,262.72974999999997,336.94246575342464,362.76432
2020-06-10,144.75,138.0,145.8,136.0,162.05M,8.10%,153.514,262.03125,336.15356164383564,362.26315999999997
2020-05-10,133.9,136.95,137.5,132.05,55.27M,0.30%,152.541,261.24375,335.3365753424658,361.74667999999997
2020-01-10,133.5,135.9,136.5,132.55,40.49M,0.15%,151.633,260.4455,334.5154794520548,361.22421999999995
2020-09-30,133.3,131.55,134.4,130.3,48.86M,1.21%,150.746,259.63425,333.6867123287671,360.66906
2020-09-29,131.7,134.95,136.0,130.7,63.37M,-0.87%,149.803,258.78,332.84109589041094,360.10679999999996
2020-09-28,132.85,128.9,134.3,127.5,61.83M,4.40%,148.908,257.9335,332.03260273972603,359.55922
2020-09-25,127.25,123.7,128.35,123.1,65.04M,3.62%,147.799,257.02549999999997,331.19273972602736,359.02085999999997
2020-09-24,122.8,127.9,128.8,122.15,62.42M,-6.54%,146.619,256.08325,330.36506849315066,358.45974
2020-09-23,131.4,135.5,136.7,127.9,74.98M,-1.28%,145.576,255.18900000000002,329.5917808219178,357.92052
2020-09-22,133.1,138.0,138.15,129.65,87.30M,-3.16%,144.555,254.30675,328.8284931506849,357.39097999999996
2020-09-21,137.45,147.75,147.75,135.5,64.74M,-7.07%,143.607,253.43925,328.0594520547945,356.87074
2020-09-18,147.9,148.7,150.5,146.25,46.27M,0.17%,142.893,252.64149999999998,327.3150684931507,356.37397999999996
2020-09-17,147.65,150.8,151.0,146.2,48.12M,-2.51%,142.251,251.84825,326.60753424657537,355.82568
2020-09-16,151.45,149.2,154.3,148.55,85.06M,2.06%,141.673,251.07375,325.9491780821918,355.26683999999995
2020-09-15,148.4,149.4,149.4,146.55,42.89M,-0.10%,141.166,250.23024999999998,325.276301369863,354.71098
2020-09-14,148.55,147.2,151.1,145.5,84.51M,2.95%,140.708,249.38850000000002,324.5401369863014,354.14226
2020-11-09,144.3,143.1,146.8,141.65,65.14M,0.70%,140.153,248.37949999999998,323.73794520547943,353.58258
2020-10-09,143.3,142.8,144.5,138.0,79.61M,2.28%,139.605,247.37150000000003,322.9042465753425,353.00683999999995
2020-09-09,140.1,141.0,141.75,135.7,105.36M,-1.55%,139.025,246.35075,322.0441095890411,352.39529999999996
2020-08-09,142.3,149.45,149.6,141.2,76.30M,-4.75%,138.512,245.36425,321.1743835616438,351.78226
2020-07-09,149.4,150.0,152.0,148.0,82.62M,1.08%,138.03,244.40349999999998,320.41123287671235,351.17028000000005
2020-04-09,147.8,147.9,153.65,147.0,95.57M,-2.67%,137.826,243.42849999999999,319.50931506849315,350.56665999999996
2020-03-09,151.85,151.6,155.2,149.55,110.16M,1.03%,137.93599999999998,242.48949999999996,318.61506849315066,349.9813
2020-02-09,150.3,144.3,151.65,141.45,74.95M,4.52%,137.918,241.56775000000002,317.67219178082195,349.40022
2020-01-09,143.8,143.4,145.15,140.4,58.81M,0.42%,137.775,240.61050000000003,316.7150684931507,348.79886
2020-08-31,143.2,144.5,147.95,138.2,160.56M,0.28%,137.719,239.637,315.7376712328767,348.17258
2020-08-28,142.8,144.15,146.2,140.5,95.20M,-1.01%,137.755,238.67950000000002,314.7632876712329,347.543
2020-08-27,144.25,140.1,146.85,139.3,181.38M,4.60%,137.86,237.71375,313.77767123287674,346.91084
2020-08-26,137.9,130.5,139.0,128.35,197.52M,8.50%,137.865,236.675,312.86383561643834,346.25572
2020-08-25,127.1,121.8,128.35,121.1,90.27M,4.87%,137.689,235.56375,311.84534246575345,345.57062
2020-08-24,121.2,122.0,123.0,120.8,31.30M,0.25%,137.431,234.40625,310.78712328767125,344.90912
2020-08-21,120.9,124.2,124.2,120.15,48.65M,-0.66%,137.192,233.23100000000002,309.74506849315065,344.22368
2020-08-20,121.7,123.45,125.65,121.1,43.53M,-2.76%,136.973,232.08575000000002,308.728493150685,343.5515
2020-08-19,125.15,127.0,127.6,124.75,45.13M,-0.36%,136.838,230.98775,307.716301369863,342.87825999999995
2020-08-18,125.6,124.0,127.5,123.6,62.15M,1.66%,136.654,229.89899999999997,306.6889041095891,342.21139999999997
2020-08-17,123.55,124.5,126.25,120.6,61.15M,-0.84%,136.412,228.753,305.64520547945204,341.55210000000005
2020-08-14,124.6,131.15,132.65,123.7,75.03M,-4.99%,136.23,227.64849999999998,304.59917808219177,340.8622
2020-08-13,131.15,126.1,131.9,124.4,95.49M,4.63%,136.113,226.6295,303.57684931506844,340.15788
2020-12-08,125.35,121.0,126.4,120.6,50.72M,2.49%,135.95,225.628,302.5017808219178,339.44075999999995
2020-11-08,122.3,125.0,125.8,121.4,50.23M,-1.25%,135.791,224.6245,301.47438356164383,338.70868
2020-10-08,123.85,119.95,124.7,119.7,71.10M,3.99%,135.675,223.65325,300.4591780821918,338.00422000000003
2020-07-08,119.1,117.0,119.7,116.0,56.49M,1.97%,135.492,222.655,299.44150684931503,337.29206
2020-06-08,116.8,116.2,117.7,115.5,60.09M,1.21%,135.273,221.64525,298.4506849315068,336.57748
2020-05-08,115.4,112.4,117.65,112.0,99.37M,3.54%,135.042,220.62924999999998,297.3919178082192,335.87465999999995
2020-04-08,111.45,112.95,115.1,110.8,95.91M,-1.42%,134.657,219.609,296.2843835616438,335.16992000000005
2020-03-08,113.05,103.0,114.4,102.9,194.77M,8.03%,134.236,218.59799999999998,295.16712328767125,334.4611
2020-07-31,104.65,104.0,105.4,102.3,33.81M,0.96%,133.611,217.562,294.0543835616439,333.73768
2020-07-30,103.65,106.4,106.75,102.85,33.38M,-1.99%,132.915,216.51475,292.9,332.99539999999996
2020-07-29,105.75,108.1,108.75,104.85,44.56M,-0.66%,132.211,215.505,291.79273972602743,332.25143999999995
2020-07-28,106.45,102.3,107.2,102.0,64.27M,4.67%,131.52,214.465,290.6817808219178,331.5679
2020-07-27,101.7,104.0,104.5,101.3,29.65M,-1.98%,130.65900000000002,213.31125,289.57068493150683,330.88952
2020-07-24,103.75,104.7,105.5,102.7,39.37M,-2.17%,130.056,212.2245,288.48150684931505,330.21166000000005
2020-07-23,106.05,105.45,106.45,104.7,30.72M,0.86%,129.50699999999998,211.19349999999997,287.3920547945205,329.54418
2020-07-22,105.15,108.5,109.75,104.25,50.74M,-3.04%,128.944,210.08925,286.3360273972603,328.85813999999993
2020-07-21,108.45,106.0,109.7,105.5,66.01M,3.24%,128.47899999999998,209.05375,285.29383561643834,328.16803999999996
2020-07-20,105.05,106.35,106.35,103.85,39.79M,-1.27%,127.92300000000002,208.00474999999997,284.23986301369865,327.47123999999997
2020-07-17,106.4,103.65,106.95,103.3,42.08M,3.35%,127.506,207.023,283.19,326.77993999999995
2020-07-16,102.95,103.95,103.95,100.6,44.33M,-0.24%,127.109,206.03149999999997,282.1087671232877,326.0905
2020-07-15,103.2,106.8,106.8,102.5,49.69M,-1.85%,126.545,205.09,281.06986301369864,325.39788
2020-07-14,105.15,106.9,107.55,104.1,46.93M,-2.64%,125.986,204.16850000000002,280.0691780821918,324.73048
2020-07-13,108.0,108.85,112.1,106.85,81.90M,0.37%,125.397,203.2435,279.0609589041096,324.09302
2020-10-07,107.6,106.7,108.6,105.4,64.69M,0.61%,124.59100000000001,202.31225000000003,278.0401369863014,323.45664
2020-09-07,106.95,106.3,108.95,104.65,54.49M,1.52%,123.777,201.3375,277.0423287671233,322.81208
2020-08-07,105.35,109.5,110.85,104.2,55.89M,-3.39%,122.855,200.33474999999999,276.0498630136986,322.15136
2020-07-07,109.05,109.8,112.6,108.05,85.84M,0.05%,122.068,199.3725,275.0545205479452,321.48907999999994
2020-06-07,109.0,105.0,109.9,104.5,91.97M,5.36%,121.27699999999999,198.4405,274.0641095890411,320.84803999999997
2020-03-07,103.45,102.85,106.35,102.1,87.31M,1.87%,120.46,197.48774999999998,273.10479452054796,320.2248
2020-02-07,101.55,100.75,102.95,100.4,48.09M,0.79%,119.625,196.52275,272.1582191780822,319.60643999999996
2020-01-07,100.75,99.0,101.45,98.2,50.87M,2.54%,118.838,195.53625,271.1460273972603,318.99356
